           x [mm]           y [mm]           z [mm]      x [V.s/m^2]      y [V.s/m^2]      z [V.s/m^2]
           -234.9               65            15.13     0.0026270726     -0.002030333     0.0011087343
           -244.9               66            15.13     0.0018940333    -0.0015946913    0.00082829961
           -243.9               66            15.13     0.0019573099    -0.0016470577    0.00085229566
           -242.9               66            15.13     0.0020214897     -0.001699502    0.00087673398
           -241.9               66            15.13      0.002086573    -0.0017520243    0.00090161414
           -240.9               66            15.13     0.0021525596    -0.0018046242    0.00092693639
           -239.9               66            15.13     0.0022194497    -0.0018573023    0.00095270074
           -238.9               66            15.13     0.0022872428    -0.0019100584    0.00097890722
           -237.9               66            15.13     0.0023559392    -0.0019628925     0.0010055557
           -236.9               66            15.13     0.0024255386    -0.0020158037     0.0010326459
           -235.9               66            15.13     0.0024969757    -0.0020674118     0.0010603314
           -234.9               66            15.13     0.0025744934    -0.0021106147       0.00108968
           -244.9               67            15.13     0.0018574711    -0.0016510946    0.00081157079
           -243.9               67            15.13     0.0019197902      -0.00170481    0.00083544163
           -242.9               67            15.13     0.0019830132    -0.0017586034    0.00085975474
           -241.9               67            15.13     0.0020471388    -0.0018124745    0.00088450965
           -240.9               67            15.13     0.0021121679    -0.0018664235    0.00090970681
           -239.9               67            15.13     0.0021781004    -0.0019204505      0.000935346
           -238.9               67            15.13     0.0022449363    -0.0019745557    0.00096142734
           -237.9               67            15.13     0.0023126744    -0.0020287377    0.00098795025
           -236.9               67            15.13     0.0023813166    -0.0020829982     0.0010149155
           -235.9               67            15.13     0.0024484091    -0.0021358258     0.0010428028
           -234.9               67            15.13     0.0025157502    -0.0021881615     0.0010713231
           -244.9               68            15.13     0.0018197887    -0.0017069008    0.00079446466
           -243.9               68            15.13     0.0018811504    -0.0017619648     0.0008182103
           -242.9               68            15.13     0.0019434157    -0.0018171072    0.00084239815
           -241.9               68            15.13     0.0020065838    -0.0018723271    0.00086702791
           -240.9               68            15.13     0.0020706558    -0.0019276254    0.00089209998
           -239.9               68            15.13     0.0021356309    -0.0019830014    0.00091761397
           -238.9               68            15.13     0.0022015085    -0.0020384546     0.0009435697
           -237.9               68            15.13     0.0022674361    -0.0020934436    0.00097005093
           -236.9               68            15.13      0.002331506    -0.0021466324    0.00099726615
           -235.9               68            15.13     0.0023968667    -0.0021999441     0.0010249206
           -234.9               68            15.13     0.0024584173    -0.0022575562     0.0010476095
           -244.9               69            15.13     0.0017809857     -0.001762109    0.00077698106
           -243.9               69            15.13     0.0018413904    -0.0018185226    0.00080060173
           -242.9               69            15.13      0.001902698    -0.0018750138    0.00082466437
           -241.9               69            15.13     0.0019649086    -0.0019315827    0.00084916886
           -240.9               69            15.13     0.0020280227    -0.0019882293     0.0008741155
           -239.9               69            15.13     0.0020920401    -0.0020449539    0.00089950417
           -238.9               69            15.13     0.0021539896    -0.0020997454    0.00092539238
           -237.9               69            15.13     0.0022160786    -0.0021539102    0.00095174176
           -236.9               69            15.13       0.00227946     -0.002208198    0.00097853085
           -235.9               69            15.13     0.0023384755    -0.0022669618     0.0010001343
           -234.9               69            15.13     0.0023974124    -0.0023268438     0.0010213684
           -244.9               70            15.13     0.0017410626    -0.0018167205    0.00075912033
           -243.9               70            15.13     0.0018005094    -0.0018744825    0.00078261568
           -242.9               70            15.13     0.0018608593    -0.0019323224      0.000806553
           -241.9               70            15.13     0.0019221129    -0.0019902405     0.0008309324
           -240.9               70            15.13     0.0019832007    -0.0020475008    0.00085570192
           -239.9               70            15.13     0.0020420183     -0.002102518    0.00088074605
           -238.9               70            15.13     0.0021021278    -0.0021576588    0.00090622989
           -237.9               70            15.13     0.0021634309    -0.0022129931    0.00093205809
           -236.9               70            15.13     0.0022200204    -0.0022727721    0.00095275964
           -235.9               70            15.13      0.002276985    -0.0023333179    0.00097356644
           -234.9               70            15.13     0.0023343242    -0.0023946285    0.00099447812
           -244.9               71            15.13     0.0017000186     -0.001870734    0.00074088213
           -243.9               71            15.13     0.0017585084    -0.0019298453    0.00076425239
           -242.9               71            15.13     0.0018179005     -0.001989034    0.00078806444
           -241.9               71            15.13     0.0018746859    -0.0020457685    0.00081193354
           -240.9               71            15.13     0.0019315236    -0.0021017618    0.00083611219
           -239.9               71            15.13     0.0019896529    -0.0021578784     0.0008607303
           -238.9               71            15.13     0.0020484345     -0.002214544    0.00088521169
           -237.9               71            15.13     0.0021030514    -0.0022749868    0.00090548565
           -236.9               71            15.13     0.0021580434    -0.0023361957    0.00092586491
           -235.9               71            15.13     0.0022134101    -0.0023981701    0.00094634906
           -234.9               71            15.13      0.002269113    -0.0024606499    0.00096700696
           -244.9               72            15.13     0.0016578545    -0.0019241506    0.00072226679
           -243.9               72            15.13     0.0017140814     -0.001983661    0.00074530439
           -242.9               72            15.13     0.0017676476    -0.0020405075    0.00076817768
           -241.9               72            15.13     0.0018225051    -0.0020974767    0.00079149066
           -240.9               72            15.13      0.001878654    -0.0021545687    0.00081524299
           -239.9               72            15.13     0.0019349242    -0.0022124988    0.00083846564
           -238.9               72            15.13     0.0019875686    -0.0022736057     0.0008583123
           -237.9               72            15.13     0.0020405878    -0.0023354774    0.00087826385
           -236.9               72            15.13      0.002093982    -0.0023981153    0.00089832064
           -235.9               72            15.13     0.0021477507    -0.0024615186    0.00091848231
           -234.9               72            15.13      0.002201908    -0.0025245482    0.00093903136
           -244.9               73            15.13     0.0016104986    -0.0019738944     0.0007024263
           -243.9               73            15.13     0.0016620847    -0.0020317168    0.00072443398
           -242.9               73            15.13     0.0017149625    -0.0020896625    0.00074688136
           -241.9               73            15.13     0.0017691312    -0.0021477304     0.0007697682
           -240.9               73            15.13     0.0018229003    -0.0022068585    0.00079182064
           -239.9               73            15.13     0.0018735717     -0.002268628    0.00081123941
           -238.9               73            15.13     0.0019246184    -0.0023311637    0.00083076349
           -237.9               73            15.13     0.0019760402    -0.0023944653     0.0008503928
           -236.9               73            15.13     0.0020278362    -0.0024585319    0.00087012682
           -235.9               73            15.13     0.0020800326    -0.0025226667    0.00089009496
           -234.9               73            15.13     0.0021328828    -0.0025868616    0.00091039849
           -244.9               74            15.13     0.0015579986    -0.0020193977    0.00068070291
           -243.9               74            15.13     0.0016088957    -0.0020783185    0.00070228445
           -242.9               74            15.13     0.0016610846     -0.002137363    0.00072430575
           -241.9               74            15.13     0.0017123623    -0.0021976221    0.00074527593
           -240.9               74            15.13     0.0017610611    -0.0022600554    0.00076426729
           -239.9               74            15.13     0.0018101352    -0.0023232545    0.00078336371
           -238.9               74            15.13     0.0018595841    -0.0023872191    0.00080256537
           -237.9               74            15.13     0.0019094078    -0.0024519493    0.00082187203
           -236.9               74            15.13     0.0019596203     -0.002517211    0.00084131298
           -235.9               74            15.13     0.0020104737    -0.0025820497    0.00086108659
           -234.9               74            15.13     0.0020620376    -0.0026475904    0.00088110857
